OBJECTID_12,Join_Count,TARGET_FID,CT20,LABEL,NAME,SUP_NAME,DIST_SUP,CITYNAME_ALF,NAME_1,JURISDICTION,AREA_NUM,AREA_NAME,Shape__Area,Shape__Length
138,1,138,117408,1174.08,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,552096.4531,3045.494464
139,1,139,117510,1175.1,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,491493.0195,3017.478382
140,1,140,117520,1175.2,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,477671.2188,2866.950931
141,1,141,117530,1175.3,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,816580.3672,3672.777927
142,1,142,119001,1190.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1573995.25,5154.606021
143,1,143,119003,1190.03,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1249654.695,4756.06636
144,1,144,119004,1190.04,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1246184.41,4777.643066
145,1,145,119201,1192.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1396917.254,4781.390497
146,1,146,119202,1192.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1422960.816,6229.878927
147,1,147,119310,1193.1,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,629070.7773,3710.110137
148,1,148,119320,1193.2,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,728458.9961,3453.444861
149,1,149,119340,1193.4,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,179150.2148,1710.527435
150,1,150,119341,1193.41,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,478706.2227,3083.9897
151,1,151,119342,1193.42,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,321394.3047,2252.705451
152,1,152,119400,1194,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1645182.816,5229.323961
153,1,153,119700,1197,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1921260.582,7506.862619
154,1,154,119801,1198.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,898083.1016,4425.273837
155,1,155,119802,1198.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,923605.207,4547.967816
156,1,156,119900,1199,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1543004.773,5409.283196
157,1,157,120010,1200.1,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,829231.5898,3778.025845
158,1,158,120020,1200.2,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,781534.2734,4496.160525
159,1,159,120030,1200.3,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,553722.582,2990.434903
160,1,160,120103,1201.03,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,203069.8281,2081.739543
161,1,161,120104,1201.04,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,665543.543,3755.108242
162,1,162,120105,1201.05,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,807956.4258,5816.478829
163,1,163,120106,1201.06,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,302482.9766,2240.20136
164,1,164,120107,1201.07,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,303959.9844,2241.481635
165,1,165,120108,1201.08,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,567469.668,3120.678866
166,1,166,120300,1203,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,2519582.434,6837.645834
167,1,167,120400,1204,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1562645.805,6407.81056
168,1,168,121010,1210.1,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,2990422.57,7199.377536
169,1,169,121020,1210.2,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1208685.832,4845.801047
170,2,170,121101,1211.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,692475.2266,3959.895773
171,2,171,121102,1211.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,11060635.61,13896.87446
172,1,172,121210,1212.1,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,2973416.246,6780.915925
173,1,173,121221,1212.21,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,739476.8477,4077.714475
174,2,174,121222,1212.22,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1957778.25,6717.072733
175,1,175,121600,1216,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1670355.738,6038.280796
176,1,176,121801,1218.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,711960.6016,3897.216554
177,1,177,121802,1218.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1393863.234,5508.666481
178,2,178,121900,1219,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,2474094.559,7420.93554
179,1,179,122000,1220,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,4783404.914,11267.5117
180,1,180,122120,1221.2,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1055163.656,4927.908817
181,2,181,122121,1221.21,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,603923.6953,4426.43756
182,2,182,122122,1221.22,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1514058.668,5656.029482
183,2,183,122200,1222,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,2499281.934,7169.479028
184,1,184,122410,1224.1,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1036201.762,4103.156699
185,1,185,122420,1224.2,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1264427.633,4572.553919
186,1,186,123010,1230.1,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1488802.609,5034.675701
187,1,187,123020,1230.2,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,829044.2656,3643.783027
188,2,188,123103,1231.03,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1322074.66,4952.621064
189,1,189,123104,1231.04,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1145105.148,4255.285609
190,1,190,123203,1232.03,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,861056.0391,4708.683159
191,1,191,123204,1232.04,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,475054.4531,2926.711173
192,1,192,123205,1232.05,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1110303.637,4256.153872
193,2,193,123206,1232.06,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,883332.0039,3789.112787
194,1,194,123301,1233.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1910261.547,6532.013143
195,1,195,123303,1233.03,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,928192.5625,4814.273178
196,1,196,123304,1233.04,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1288182.359,4957.769438
197,1,197,123410,1234.1,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,728482.7695,3506.378836
198,1,198,123420,1234.2,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1152750.363,5438.72509
199,1,199,123510,1235.1,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1170003.168,4530.143874
200,1,200,123520,1235.2,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,748427.0234,4606.288084
201,2,201,123601,1236.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,2244634.785,6757.814757
202,1,202,123602,1236.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1359008.746,5238.361263
203,1,203,123700,1237,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1395176.555,4836.788769
204,2,204,123800,1238,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1889634.711,6444.092665
205,2,205,123901,1239.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1891589.527,5545.049184
206,2,206,123902,1239.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,973134.5117,4315.586571
207,2,207,124000,1240,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1976781.707,6155.175319
208,1,208,124102,1241.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,950873.793,3900.293006
209,2,209,124103,1241.03,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,474619.2383,2920.538541
210,2,210,124104,1241.04,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,475299.6992,2922.311
211,2,211,124105,1241.05,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,475401.293,2922.890044
212,2,212,124201,1242.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1424823.563,4875.676208
213,1,213,124203,1242.03,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,474939.3008,2922.052575
214,1,214,124204,1242.04,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,475041.3906,2921.24449
215,1,215,124300,1243,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1305005.527,4631.869535
216,2,216,124400,1244,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1428867.566,4869.714687
217,1,217,124500,1245,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1183221.406,5184.922412
218,1,218,124600,1246,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1639929.746,5274.202243
219,2,219,124700,1247,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1994142.578,6584.058865
220,1,220,124902,1249.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,495846.0508,2971.834051
221,1,221,124903,1249.03,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,455999.7109,2879.179805
222,1,222,125101,1251.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,951544.5742,3901.632826
223,1,223,125102,1251.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,950081.5781,3898.817439
224,1,224,125200,1252,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1909052.211,5854.576793
225,1,225,125310,1253.1,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1543501.313,7093.430076
226,1,226,125321,1253.21,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,379656.4414,2537.258977
227,1,227,125322,1253.22,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,546508.8945,3266.260967
228,1,228,125402,1254.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1073073.66,4162.27423
229,1,229,125403,1254.03,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,246472.8711,2226.223425
230,1,230,125404,1254.04,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,335961.1563,3170.156331
231,1,231,125501,1255.01,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,679524.1914,3402.308975
232,1,232,125502,1255.02,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,765542.8672,3548.85613
233,1,233,125600,1256,5TH SUP. DISTRICT,5TH DISTRICT: KATHRYN BARGER,5,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1496675.863,5446.735177
234,1,234,127102,1271.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1259425.828,4540.475534
235,1,235,127103,1271.03,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,419241.1484,2784.631516
236,1,236,127104,1271.04,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1037402.934,4159.674988
237,1,237,127210,1272.1,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,2259349.25,7256.470182
238,1,238,127220,1272.2,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,956970.8984,3910.827919
239,1,239,127300,1273,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1552619.441,5562.355576
240,1,240,127400,1274,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,3197980.543,9274.761033
241,1,241,127520,1275.2,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,533254.3398,2948.419041
242,1,242,127603,1276.03,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,632154.1328,3584.935254
243,1,243,127604,1276.04,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,636802.1875,3639.81713
244,1,244,127605,1276.05,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,950329.8164,3899.343056
245,1,245,127606,1276.06,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,796623.5156,3591.639964
246,1,246,127711,1277.11,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1388379.371,5000.712946
247,1,247,127712,1277.12,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,835293.4023,3625.495928
248,1,248,127803,1278.03,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,939083.3164,3882.360768
249,1,249,127804,1278.04,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,935122.625,3868.21524
250,1,250,127805,1278.05,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,900387.6797,4865.355183
251,1,251,127806,1278.06,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1000894.375,4968.581159
252,1,252,127910,1279.1,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,952197.918,3904.005941
253,1,253,127920,1279.2,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,950628.6016,3899.8914
254,1,254,128101,1281.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,950732.4453,3900.126776
255,1,255,128102,1281.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,950606.4805,3900.103558
256,1,256,128210,1282.1,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,805645.4805,3601.659127
257,1,257,128220,1282.2,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,813900.4609,3703.636686
258,1,258,128302,1283.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1009157.105,4585.628411
259,1,259,128303,1283.03,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,606389.5742,3602.172255
260,1,260,128400,1284,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,2527914.246,8322.737336
261,1,261,128500,1285,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1426087.617,4880.333399
262,1,262,128601,1286.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,998768.2383,5099.710934
263,1,263,128602,1286.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1661249.734,5362.015901
264,1,264,128703,1287.03,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1212115.152,4338.236646
265,1,265,128704,1287.04,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1219556.121,4465.504552
266,1,266,128801,1288.01,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,720656.5664,3490.808089
267,1,267,128802,1288.02,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1422180.125,4875.488964
268,1,268,128910,1289.1,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1957255.418,6412.943578
269,1,269,131021,1310.21,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,824599.5508,3918.546426
270,1,270,131022,1310.22,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,739148.8945,3711.201136
271,1,271,131023,1310.23,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,863301.3672,3725.881231
272,1,272,131024,1310.24,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1254241.316,4536.416406
273,1,273,131100,1311,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1615275.844,5236.037572
274,1,274,131200,1312,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1654264.086,5347.698644
275,1,275,131300,1313,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1638997.871,5316.339
276,1,276,131400,1314,3RD SUP. DISTRICT,3RD DISTRICT: SHEILA KUEHL,3,LOS ANGELES,,INCORPORATED CITY,3,San Fernando Valley Planning Area,1623060.219,5283.412223
